sku_id,sku_code,sku_name,brand,category_id,subcategory_id,supplier_id,pack_size,units_per_case,cases_per_pallet,pallet_weight_kg,unit_price_zar,case_price_zar,shelf_life_days,requires_chilled,requires_frozen,is_own_label,status
2110,SKU002110,Oh My Goodness! Sun Care 50ml,Oh My Goodness!,12,97,80,50ml,24,120,1572.0,158.03,3792.72,,N,N,Y,ACTIVE
2111,SKU002111,Oh My Goodness! Fragrance 30ml,Oh My Goodness!,12,94,80,30ml,36,106,1791.4,264.63,9526.68,,N,N,Y,ACTIVE
2112,SKU002112,Oh My Goodness! Fragrance 50ml,Oh My Goodness!,12,94,80,50ml,24,110,792.0,373.29,8958.96,,N,N,Y,ACTIVE
2113,SKU002113,Oh My Goodness! Cosmetics 50ml,Oh My Goodness!,12,93,80,50ml,24,112,571.2,389.9,9357.6,,N,N,Y,ACTIVE
2114,SKU002114,Oh My Goodness! Fragrance 200ml,Oh My Goodness!,12,94,80,200ml,12,107,941.6,131.33,1575.96,,N,N,Y,ACTIVE
2115,SKU002115,Johnson & Johnson SA Sun Care 50ml,Johnson & Johnson SA,12,97,12,50ml,24,141,944.7,316.02,7584.48,,N,N,N,ACTIVE
2116,SKU002116,Oh My Goodness! Fragrance 100ml,Oh My Goodness!,12,94,80,100ml,18,103,1163.9,326.28,5873.04,,N,N,Y,ACTIVE
2117,SKU002117,Procter & Gamble SA Cosmetics 100ml,Procter & Gamble SA,12,93,9,100ml,18,130,1508.0,125.16,2252.88,,N,N,N,ACTIVE
2118,SKU002118,Table Mountain Fragrance Fragrance 200ml,Table Mountain Fragrance,12,94,12,200ml,12,113,1096.1,124.66,1495.92,,N,N,N,ACTIVE
2119,SKU002119,Oh My Goodness! Hair Styling 100ml,Oh My Goodness!,12,95,80,100ml,18,99,316.8,127.97,2303.46,,N,N,Y,ACTIVE
2120,SKU002120,Ubuntu Skincare Skincare 200ml,Ubuntu Skincare,12,92,76,200ml,12,90,1350.0,59.29,711.48,,N,N,N,ACTIVE
2121,SKU002121,Oh My Goodness! Hair Styling 100ml,Oh My Goodness!,12,95,80,100ml,18,122,634.4,242.12,4358.16,,N,N,Y,ACTIVE
2122,SKU002122,Premium Skincare Skincare 200ml,Premium Skincare,12,92,76,200ml,12,128,1152.0,74.45,893.4,,N,N,N,ACTIVE
2123,SKU002123,Procter & Gamble SA Cosmetics 100ml,Procter & Gamble SA,12,93,9,100ml,18,138,400.2,327.47,5894.46,,N,N,N,ACTIVE
2124,SKU002124,Procter & Gamble SA Fragrance 100ml,Procter & Gamble SA,12,94,9,100ml,18,98,1646.4,321.11,5779.98,,N,N,N,ACTIVE
2125,SKU002125,Procter & Gamble SA Cosmetics 30ml,Procter & Gamble SA,12,93,9,30ml,36,90,1584.0,75.67,2724.12,,N,N,N,ACTIVE
2126,SKU002126,Revlon SA Fragrance 50ml,Revlon SA,12,94,76,50ml,24,104,1216.8,115.46,2771.04,,N,N,N,ACTIVE
2127,SKU002127,L'Oreal SA Hair Colour 50ml,L'Oreal SA,12,96,75,50ml,24,99,1118.7,43.38,1041.12,,N,N,N,ACTIVE
2128,SKU002128,Cape Cosmetics Cosmetics 50ml,Cape Cosmetics,12,93,76,50ml,24,124,2145.2,259.95,6238.8,,N,N,N,ACTIVE
2129,SKU002129,Ubuntu Hair Hair Colour 200ml,Ubuntu Hair,12,96,75,200ml,12,97,1503.5,69.92,839.04,,N,N,N,ACTIVE
2130,SKU002130,Johnson & Johnson SA Hair Colour 50ml,Johnson & Johnson SA,12,96,12,50ml,24,104,218.4,137.01,3288.24,,N,N,N,ACTIVE
2131,SKU002131,Oh My Goodness! Hair Styling 200ml,Oh My Goodness!,12,95,80,200ml,12,118,424.8,112.89,1354.68,,N,N,Y,ACTIVE
2132,SKU002132,Revlon SA Skincare 200ml,Revlon SA,12,92,76,200ml,12,118,1911.6,89.89,1078.68,,N,N,N,ACTIVE
2133,SKU002133,Procter & Gamble SA Hair Styling 100ml,Procter & Gamble SA,12,95,9,100ml,18,103,1019.7,356.86,6423.48,,N,N,N,ACTIVE
2134,SKU002134,L'Oreal SA Hair Colour 100ml,L'Oreal SA,12,96,75,100ml,18,91,1082.9,217.15,3908.7,,N,N,N,ACTIVE
2135,SKU002135,Johnson & Johnson SA Hair Colour 100ml,Johnson & Johnson SA,12,96,12,100ml,18,99,1148.4,291.76,5251.68,,N,N,N,ACTIVE
2136,SKU002136,Cape Hair Hair Styling 200ml,Cape Hair,12,95,12,200ml,12,103,793.1,114.54,1374.48,,N,N,N,ACTIVE
2137,SKU002137,Johnson & Johnson SA Fragrance 200ml,Johnson & Johnson SA,12,94,12,200ml,12,128,2227.2,355.37,4264.44,,N,N,N,ACTIVE
2138,SKU002138,Johnson & Johnson SA Hair Colour 30ml,Johnson & Johnson SA,12,96,12,30ml,36,118,283.2,295.27,10629.72,,N,N,N,ACTIVE
2139,SKU002139,Signature Fragrance Fragrance 30ml,Signature Fragrance,12,94,76,30ml,36,121,1101.1,194.25,6993.0,,N,N,N,ACTIVE
2140,SKU002140,Premium Fragrance Fragrance 50ml,Premium Fragrance,12,94,75,50ml,24,107,1926.0,168.81,4051.44,,N,N,N,ACTIVE
2141,SKU002141,Oh My Goodness! Cosmetics 50ml,Oh My Goodness!,12,93,80,50ml,24,144,1166.4,48.25,1158.0,,N,N,Y,ACTIVE
2142,SKU002142,Johnson & Johnson SA Skincare 30ml,Johnson & Johnson SA,12,92,12,30ml,36,135,472.5,369.29,13294.44,,N,N,N,ACTIVE
2143,SKU002143,Zulu Skincare Skincare 30ml,Zulu Skincare,12,92,75,30ml,36,123,1131.6,375.18,13506.48,,N,N,N,ACTIVE
2144,SKU002144,Zulu Hair Hair Styling 50ml,Zulu Hair,12,95,75,50ml,24,104,488.8,184.45,4426.8,,N,N,N,ACTIVE
2145,SKU002145,Oh My Goodness! Skincare 30ml,Oh My Goodness!,12,92,80,30ml,36,126,1827.0,273.94,9861.84,,N,N,Y,ACTIVE
2146,SKU002146,Royal Sun Sun Care 100ml,Royal Sun,12,97,12,100ml,18,125,1100.0,206.64,3719.52,,N,N,N,ACTIVE
2147,SKU002147,Oh My Goodness! Cosmetics 30ml,Oh My Goodness!,12,93,80,30ml,36,94,592.2,317.09,11415.24,,N,N,Y,ACTIVE
2148,SKU002148,Oh My Goodness! Cosmetics 30ml,Oh My Goodness!,12,93,80,30ml,36,139,1973.8,203.83,7337.88,,N,N,Y,ACTIVE
2149,SKU002149,Zulu Sun Sun Care 50ml,Zulu Sun,12,97,12,50ml,24,124,731.6,375.23,9005.52,,N,N,N,ACTIVE
2150,SKU002150,Royal Cosmetics Cosmetics 30ml,Royal Cosmetics,12,93,75,30ml,36,122,353.8,219.15,7889.4,,N,N,N,ACTIVE
2151,SKU002151,Johnson & Johnson SA Hair Styling 50ml,Johnson & Johnson SA,12,95,12,50ml,24,105,1606.5,349.52,8388.48,,N,N,N,ACTIVE
2152,SKU002152,Kalahari Fragrance Fragrance 50ml,Kalahari Fragrance,12,94,76,50ml,24,119,452.2,98.93,2374.32,,N,N,N,ACTIVE
2153,SKU002153,Procter & Gamble SA Hair Colour 30ml,Procter & Gamble SA,12,96,9,30ml,36,114,752.4,84.61,3045.96,,N,N,N,ACTIVE
2154,SKU002154,Revlon SA Hair Styling 200ml,Revlon SA,12,95,76,200ml,12,123,1525.2,205.32,2463.84,,N,N,N,ACTIVE
2155,SKU002155,Oh My Goodness! Hair Colour 200ml,Oh My Goodness!,12,96,80,200ml,12,138,2346.0,126.77,1521.24,,N,N,Y,ACTIVE
2156,SKU002156,Oh My Goodness! Cosmetics 200ml,Oh My Goodness!,12,93,80,200ml,12,98,519.4,328.77,3945.24,,N,N,Y,ACTIVE
2157,SKU002157,Heritage Hair Hair Colour 100ml,Heritage Hair,12,96,75,100ml,18,97,834.2,255.6,4600.8,,N,N,N,ACTIVE
2158,SKU002158,L'Oreal SA Skincare 200ml,L'Oreal SA,12,92,75,200ml,12,102,550.8,308.86,3706.32,,N,N,N,ACTIVE
2159,SKU002159,Umhlanga Cosmetics Cosmetics 50ml,Umhlanga Cosmetics,12,93,76,50ml,24,131,1087.3,324.72,7793.28,,N,N,N,ACTIVE
2160,SKU002160,Classic Cosmetics Cosmetics 100ml,Classic Cosmetics,12,93,76,100ml,18,121,1621.4,180.72,3252.96,,N,N,N,ACTIVE
2161,SKU002161,Johnson & Johnson SA Hair Styling 200ml,Johnson & Johnson SA,12,95,12,200ml,12,93,399.9,124.56,1494.72,,N,N,N,ACTIVE
2162,SKU002162,L'Oreal SA Skincare 100ml,L'Oreal SA,12,92,75,100ml,18,93,1543.8,162.95,2933.1,,N,N,N,ACTIVE
2163,SKU002163,Zulu Hair Hair Styling 100ml,Zulu Hair,12,95,9,100ml,18,112,1209.6,334.7,6024.6,,N,N,N,ACTIVE
2164,SKU002164,Gold Hair Hair Styling 100ml,Gold Hair,12,95,9,100ml,18,111,1864.8,105.62,1901.16,,N,N,N,ACTIVE
2165,SKU002165,Oh My Goodness! Cosmetics 100ml,Oh My Goodness!,12,93,80,100ml,18,93,511.5,44.01,792.18,,N,N,Y,ACTIVE
2166,SKU002166,Table Mountain Hair Hair Colour 30ml,Table Mountain Hair,12,96,75,30ml,36,118,1746.4,182.25,6561.0,,N,N,N,ACTIVE
2167,SKU002167,L'Oreal SA Fragrance 100ml,L'Oreal SA,12,94,75,100ml,18,93,1060.2,327.45,5894.1,,N,N,N,ACTIVE
2168,SKU002168,Revlon SA Hair Styling 30ml,Revlon SA,12,95,76,30ml,36,132,1808.4,319.45,11500.2,,N,N,N,ACTIVE
2169,SKU002169,Johnson & Johnson SA Skincare 200ml,Johnson & Johnson SA,12,92,12,200ml,12,111,999.0,276.12,3313.44,,N,N,N,ACTIVE
2170,SKU002170,Signature Fragrance Fragrance 50ml,Signature Fragrance,12,94,12,50ml,24,138,483.0,368.97,8855.28,,N,N,N,ACTIVE
2171,SKU002171,Classic Cosmetics Cosmetics 30ml,Classic Cosmetics,12,93,9,30ml,36,109,446.9,39.42,1419.12,,N,N,N,ACTIVE
2172,SKU002172,Gold Feminine Feminine Hygiene 100s,Gold Feminine,13,101,11,100s,12,155,2759.0,124.43,1493.16,,N,N,N,ACTIVE
2173,SKU002173,Premium Vitamins Vitamins & Supplements 60s,Premium Vitamins,13,99,11,60s,18,166,514.6,109.47,1970.46,,N,N,N,ACTIVE
2174,SKU002174,Reckitt SA Feminine Hygiene 20s,Reckitt SA,13,101,11,20s,24,162,2656.8,105.43,2530.32,,N,N,N,ACTIVE
2175,SKU002175,Johnson & Johnson SA First Aid 60s,Johnson & Johnson SA,13,100,12,60s,18,156,2527.2,122.75,2209.5,,N,N,N,ACTIVE
2176,SKU002176,Kimberly-Clark SA First Aid 60s,Kimberly-Clark SA,13,100,13,60s,18,153,1973.7,52.23,940.14,,N,N,N,ACTIVE
2177,SKU002177,Royal Incontinence Incontinence 60s,Royal Incontinence,13,102,13,60s,18,171,2787.3,128.92,2320.56,,N,N,N,ACTIVE
2178,SKU002178,Johnson & Johnson SA Feminine Hygiene 60s,Johnson & Johnson SA,13,101,12,60s,18,141,958.8,189.49,3410.82,,N,N,N,ACTIVE
2179,SKU002179,Classic Feminine Feminine Hygiene 60s,Classic Feminine,13,101,11,60s,18,171,632.7,176.05,3168.9,,N,N,N,ACTIVE
2180,SKU002180,Reckitt SA Vitamins & Supplements 100s,Reckitt SA,13,99,11,100s,12,177,637.2,51.82,621.84,,N,N,N,ACTIVE
2181,SKU002181,Table Mountain First First Aid 100s,Table Mountain First,13,100,12,100s,12,146,992.8,124.15,1489.8,,N,N,N,ACTIVE
2182,SKU002182,Zulu Feminine Feminine Hygiene 20s,Zulu Feminine,13,101,13,20s,24,169,2737.8,79.94,1918.56,,N,N,N,ACTIVE
2183,SKU002183,Supreme Feminine Feminine Hygiene 100s,Supreme Feminine,13,101,11,100s,12,150,1095.0,196.21,2354.52,,N,N,N,ACTIVE
2184,SKU002184,Zulu Vitamins Vitamins & Supplements 100s,Zulu Vitamins,13,99,12,100s,12,179,2040.6,192.7,2312.4,,N,N,N,ACTIVE
2185,SKU002185,Johnson & Johnson SA Vitamins & Supplements 30s,Johnson & Johnson SA,13,99,12,30s,24,159,1176.6,165.79,3978.96,,N,N,N,ACTIVE
2186,SKU002186,Savannah Incontinence Incontinence 20s,Savannah Incontinence,13,102,12,20s,24,126,1852.2,39.37,944.88,,N,N,N,ACTIVE
2187,SKU002187,Johnson & Johnson SA Feminine Hygiene 20s,Johnson & Johnson SA,13,101,12,20s,24,179,2667.1,194.76,4674.24,,N,N,N,ACTIVE
2188,SKU002188,Reckitt SA OTC Medicines 100s,Reckitt SA,13,98,11,100s,12,131,877.7,30.72,368.64,,N,N,N,ACTIVE
2189,SKU002189,Table Mountain First First Aid 20s,Table Mountain First,13,100,13,20s,24,122,854.0,53.91,1293.84,,N,N,N,ACTIVE
2190,SKU002190,Reckitt SA OTC Medicines 20s,Reckitt SA,13,98,11,20s,24,172,2511.2,186.45,4474.8,,N,N,N,ACTIVE
2191,SKU002191,Table Mountain Feminine Feminine Hygiene 60s,Table Mountain Feminine,13,101,11,60s,18,157,2417.8,76.0,1368.0,,N,N,N,ACTIVE
2192,SKU002192,Reckitt SA First Aid 20s,Reckitt SA,13,100,11,20s,24,149,923.8,131.08,3145.92,,N,N,N,ACTIVE
2193,SKU002193,Heritage Incontinence Incontinence 100s,Heritage Incontinence,13,102,11,100s,12,158,1027.0,64.16,769.92,,N,N,N,ACTIVE
2194,SKU002194,Kalahari Vitamins Vitamins & Supplements 100s,Kalahari Vitamins,13,99,13,100s,12,171,2941.2,104.19,1250.28,,N,N,N,ACTIVE
2195,SKU002195,Classic Feminine Feminine Hygiene 30s,Classic Feminine,13,101,12,30s,24,170,1173.0,197.3,4735.2,,N,N,N,ACTIVE
2196,SKU002196,Gold Feminine Feminine Hygiene 30s,Gold Feminine,13,101,11,30s,24,122,1390.8,38.9,933.6,,N,N,N,ACTIVE
2197,SKU002197,Reckitt SA Feminine Hygiene 30s,Reckitt SA,13,101,11,30s,24,166,2373.8,37.85,908.4,,N,N,N,ACTIVE
2198,SKU002198,Reckitt SA Incontinence 100s,Reckitt SA,13,102,11,100s,12,147,2484.3,96.73,1160.76,,N,N,N,ACTIVE
2199,SKU002199,Kimberly-Clark SA Incontinence 60s,Kimberly-Clark SA,13,102,13,60s,18,179,2917.7,149.09,2683.62,,N,N,N,ACTIVE
2200,SKU002200,Reckitt SA First Aid 100s,Reckitt SA,13,100,11,100s,12,132,369.6,85.39,1024.68,,N,N,N,ACTIVE
2201,SKU002201,Cape First First Aid 30s,Cape First,13,100,12,30s,24,172,2150.0,112.08,2689.92,,N,N,N,ACTIVE
2202,SKU002202,Heritage First First Aid 30s,Heritage First,13,100,12,30s,24,172,3010.0,82.21,1973.04,,N,N,N,ACTIVE
2203,SKU002203,Gold Incontinence Incontinence 30s,Gold Incontinence,13,102,13,30s,24,120,552.0,177.11,4250.64,,N,N,N,ACTIVE
2204,SKU002204,Johnson & Johnson SA Feminine Hygiene 30s,Johnson & Johnson SA,13,101,12,30s,24,122,707.6,179.74,4313.76,,N,N,N,ACTIVE
2205,SKU002205,Heritage First First Aid 30s,Heritage First,13,100,11,30s,24,146,306.6,31.73,761.52,,N,N,N,ACTIVE
2206,SKU002206,Johnson & Johnson SA Incontinence 60s,Johnson & Johnson SA,13,102,12,60s,18,120,1716.0,43.3,779.4,,N,N,N,ACTIVE
2207,SKU002207,Reckitt SA Vitamins & Supplements 30s,Reckitt SA,13,99,11,30s,24,141,2213.7,144.06,3457.44,,N,N,N,ACTIVE
2208,SKU002208,Kimberly-Clark SA First Aid 100s,Kimberly-Clark SA,13,100,13,100s,12,176,2006.4,117.53,1410.36,,N,N,N,ACTIVE
2209,SKU002209,Highveld Vitamins Vitamins & Supplements 20s,Highveld Vitamins,13,99,12,20s,24,149,1713.5,193.72,4649.28,,N,N,N,ACTIVE
2210,SKU002210,Reckitt SA Feminine Hygiene 60s,Reckitt SA,13,101,11,60s,18,141,1607.4,28.14,506.52,,N,N,N,ACTIVE
2211,SKU002211,Johnson & Johnson SA OTC Medicines 100s,Johnson & Johnson SA,13,98,12,100s,12,179,2881.9,106.12,1273.44,,N,N,N,ACTIVE
2212,SKU002212,Kimberly-Clark SA First Aid 30s,Kimberly-Clark SA,13,100,13,30s,24,148,2412.4,71.32,1711.68,,N,N,N,ACTIVE
2213,SKU002213,Zulu Vitamins Vitamins & Supplements 60s,Zulu Vitamins,13,99,13,60s,18,145,1522.5,71.44,1285.92,,N,N,N,ACTIVE
2214,SKU002214,Reckitt SA Feminine Hygiene 100s,Reckitt SA,13,101,11,100s,12,120,2076.0,100.25,1203.0,,N,N,N,ACTIVE
2215,SKU002215,Kimberly-Clark SA First Aid 100s,Kimberly-Clark SA,13,100,13,100s,12,121,2081.2,112.81,1353.72,,N,N,N,ACTIVE
2216,SKU002216,Kimberly-Clark SA First Aid 20s,Kimberly-Clark SA,13,100,13,20s,24,151,815.4,198.05,4753.2,,N,N,N,ACTIVE
2217,SKU002217,Savannah First First Aid 30s,Savannah First,13,100,11,30s,24,179,1969.0,198.12,4754.88,,N,N,N,ACTIVE
2218,SKU002218,Gold Vitamins Vitamins & Supplements 100s,Gold Vitamins,13,99,11,100s,12,125,737.5,82.54,990.48,,N,N,N,ACTIVE
2219,SKU002219,Umhlanga Vitamins Vitamins & Supplements 60s,Umhlanga Vitamins,13,99,13,60s,18,130,1651.0,140.06,2521.08,,N,N,N,ACTIVE
2220,SKU002220,Savannah Feminine Feminine Hygiene 30s,Savannah Feminine,13,101,11,30s,24,143,2416.7,42.08,1009.92,,N,N,N,ACTIVE
2221,SKU002221,Kimberly-Clark SA Incontinence 20s,Kimberly-Clark SA,13,102,13,20s,24,124,1984.0,196.99,4727.76,,N,N,N,ACTIVE
2222,SKU002222,Premium OTC OTC Medicines 20s,Premium OTC,13,98,11,20s,24,169,2382.9,159.81,3835.44,,N,N,N,ACTIVE
2223,SKU002223,Johnson & Johnson SA OTC Medicines 60s,Johnson & Johnson SA,13,98,12,60s,18,127,1955.8,112.58,2026.44,,N,N,N,ACTIVE
2224,SKU002224,Gold Incontinence Incontinence 100s,Gold Incontinence,13,102,11,100s,12,162,2365.2,132.51,1590.12,,N,N,N,ACTIVE
2225,SKU002225,Reckitt SA First Aid 100s,Reckitt SA,13,100,11,100s,12,171,2924.1,58.13,697.56,,N,N,N,ACTIVE
2226,SKU002226,Reckitt SA Incontinence 20s,Reckitt SA,13,102,11,20s,24,130,598.0,50.52,1212.48,,N,N,N,ACTIVE
2227,SKU002227,Signature Incontinence Incontinence 100s,Signature Incontinence,13,102,11,100s,12,179,1360.4,157.53,1890.36,,N,N,N,ACTIVE
2228,SKU002228,Table Mountain Feminine Feminine Hygiene 100s,Table Mountain Feminine,13,101,11,100s,12,133,1582.7,54.32,651.84,,N,N,N,ACTIVE
2229,SKU002229,Highveld OTC OTC Medicines 30s,Highveld OTC,13,98,13,30s,24,173,2871.8,139.98,3359.52,,N,N,N,ACTIVE
2230,SKU002230,Classic Feminine Feminine Hygiene 60s,Classic Feminine,13,101,12,60s,18,161,2640.4,89.55,1611.9,,N,N,N,ACTIVE
2231,SKU002231,Kimberly-Clark SA OTC Medicines 60s,Kimberly-Clark SA,13,98,13,60s,18,121,2044.9,197.84,3561.12,,N,N,N,ACTIVE
2232,SKU002232,Kimberly-Clark SA Feminine Hygiene 20s,Kimberly-Clark SA,13,101,13,20s,24,140,476.0,175.85,4220.4,,N,N,N,ACTIVE
2233,SKU002233,Kimberly-Clark SA Incontinence 20s,Kimberly-Clark SA,13,102,13,20s,24,157,1554.3,48.76,1170.24,,N,N,N,ACTIVE
2234,SKU002234,Zulu First First Aid 20s,Zulu First,13,100,11,20s,24,170,1207.0,171.16,4107.84,,N,N,N,ACTIVE
2235,SKU002235,Johnson & Johnson SA Feminine Hygiene 20s,Johnson & Johnson SA,13,101,12,20s,24,174,2958.0,43.65,1047.6,,N,N,N,ACTIVE
2236,SKU002236,Signature Vitamins Vitamins & Supplements 60s,Signature Vitamins,13,99,13,60s,18,172,756.8,91.43,1645.74,,N,N,N,ACTIVE
2237,SKU002237,Royal OTC OTC Medicines 60s,Royal OTC,13,98,13,60s,18,124,1711.2,112.2,2019.6,,N,N,N,ACTIVE
2238,SKU002238,Johnson & Johnson SA First Aid 30s,Johnson & Johnson SA,13,100,12,30s,24,165,693.0,41.29,990.96,,N,N,N,ACTIVE
2239,SKU002239,Umhlanga Incontinence Incontinence 60s,Umhlanga Incontinence,13,102,11,60s,18,127,787.4,41.65,749.7,,N,N,N,ACTIVE
2240,SKU002240,Zulu OTC OTC Medicines 30s,Zulu OTC,13,98,11,30s,24,157,894.9,165.07,3961.68,,N,N,N,ACTIVE
2241,SKU002241,Umhlanga Cigarettes Cigarettes 30s,Umhlanga Cigarettes,14,103,78,30s,50,86,1204.0,112.15,5607.5,,N,N,N,ACTIVE
2242,SKU002242,Table Mountain Tobacco Tobacco & Rolling 30s,Table Mountain Tobacco,14,104,77,30s,50,97,407.4,100.58,5029.0,,N,N,N,ACTIVE
2243,SKU002243,British American Tobacco SA Cigarettes 30s,British American Tobacco SA,14,103,77,30s,50,82,639.6,80.19,4009.5,,N,N,N,ACTIVE
2244,SKU002244,British American Tobacco SA Tobacco & Rolling 20s,British American Tobacco SA,14,104,77,20s,50,85,425.0,70.05,3502.5,,N,N,N,ACTIVE
2245,SKU002245,British American Tobacco SA Cigarettes 30s,British American Tobacco SA,14,103,77,30s,50,93,372.0,99.66,4983.0,,N,N,N,ACTIVE
2246,SKU002246,Philip Morris SA Cigarettes 20s,Philip Morris SA,14,103,78,20s,50,113,1265.6,110.63,5531.5,,N,N,N,ACTIVE
2247,SKU002247,Zulu Cigarettes Cigarettes 20s,Zulu Cigarettes,14,103,78,20s,50,83,979.4,77.23,3861.5,,N,N,N,ACTIVE
2248,SKU002248,Philip Morris SA Tobacco & Rolling 20s,Philip Morris SA,14,104,78,20s,50,105,903.0,118.03,5901.5,,N,N,N,ACTIVE
2249,SKU002249,Gold Tobacco Tobacco & Rolling 20s,Gold Tobacco,14,104,77,20s,50,106,1240.2,64.12,3206.0,,N,N,N,ACTIVE
2250,SKU002250,British American Tobacco SA Tobacco & Rolling 30s,British American Tobacco SA,14,104,77,30s,50,88,1320.0,88.25,4412.5,,N,N,N,ACTIVE
2251,SKU002251,British American Tobacco SA Cigarettes 20s,British American Tobacco SA,14,103,77,20s,50,94,1306.6,119.86,5993.0,,N,N,N,ACTIVE
2252,SKU002252,British American Tobacco SA Tobacco & Rolling 20s,British American Tobacco SA,14,104,77,20s,50,97,1086.4,116.95,5847.5,,N,N,N,ACTIVE
2253,SKU002253,Kalahari Cigarettes Cigarettes 30s,Kalahari Cigarettes,14,103,77,30s,50,86,791.2,70.6,3530.0,,N,N,N,ACTIVE
2254,SKU002254,Kalahari Cigarettes Cigarettes 30s,Kalahari Cigarettes,14,103,78,30s,50,106,1091.8,73.4,3670.0,,N,N,N,ACTIVE
2255,SKU002255,British American Tobacco SA Cigarettes 20s,British American Tobacco SA,14,103,77,20s,50,104,1653.6,71.49,3574.5,,N,N,N,ACTIVE
2256,SKU002256,Premium Cigarettes Cigarettes 30s,Premium Cigarettes,14,103,78,30s,50,97,582.0,77.81,3890.5,,N,N,N,ACTIVE
2257,SKU002257,British American Tobacco SA Cigarettes 30s,British American Tobacco SA,14,103,77,30s,50,113,971.8,66.68,3334.0,,N,N,N,ACTIVE
2258,SKU002258,Philip Morris SA Cigarettes 30s,Philip Morris SA,14,103,78,30s,50,91,200.2,76.96,3848.0,,N,N,N,ACTIVE
2259,SKU002259,Philip Morris SA Cigarettes 30s,Philip Morris SA,14,103,78,30s,50,99,910.8,93.32,4666.0,,N,N,N,ACTIVE
2260,SKU002260,Philip Morris SA Tobacco & Rolling 30s,Philip Morris SA,14,104,78,30s,50,97,533.5,57.03,2851.5,,N,N,N,ACTIVE
2261,SKU002261,British American Tobacco SA Cigarettes 30s,British American Tobacco SA,14,103,77,30s,50,104,1788.8,61.42,3071.0,,N,N,N,ACTIVE
2262,SKU002262,Kalahari Cigarettes Cigarettes 30s,Kalahari Cigarettes,14,103,77,30s,50,103,1339.0,84.15,4207.5,,N,N,N,ACTIVE
2263,SKU002263,Supreme Tobacco Tobacco & Rolling 20s,Supreme Tobacco,14,104,78,20s,50,84,1360.8,87.54,4377.0,,N,N,N,ACTIVE
2264,SKU002264,Royal Tobacco Tobacco & Rolling 20s,Royal Tobacco,14,104,77,20s,50,120,1260.0,82.28,4114.0,,N,N,N,ACTIVE
2265,SKU002265,Philip Morris SA Tobacco & Rolling 30s,Philip Morris SA,14,104,78,30s,50,80,400.0,81.08,4054.0,,N,N,N,ACTIVE
2266,SKU002266,Philip Morris SA Tobacco & Rolling 30s,Philip Morris SA,14,104,78,30s,50,117,982.8,59.96,2998.0,,N,N,N,ACTIVE
2267,SKU002267,Zulu Tobacco Tobacco & Rolling 30s,Zulu Tobacco,14,104,77,30s,50,110,1782.0,91.85,4592.5,,N,N,N,ACTIVE
2268,SKU002268,Savannah Tobacco Tobacco & Rolling 30s,Savannah Tobacco,14,104,78,30s,50,95,940.5,84.94,4247.0,,N,N,N,ACTIVE
2269,SKU002269,British American Tobacco SA Cigarettes 20s,British American Tobacco SA,14,103,77,20s,50,116,661.2,112.19,5609.5,,N,N,N,ACTIVE
2270,SKU002270,Philip Morris SA Cigarettes 30s,Philip Morris SA,14,103,78,30s,50,114,364.8,119.7,5985.0,,N,N,N,ACTIVE
2271,SKU002271,Umhlanga Tobacco Tobacco & Rolling 20s,Umhlanga Tobacco,14,104,77,20s,50,93,325.5,61.39,3069.5,,N,N,N,ACTIVE
2272,SKU002272,Umhlanga Tobacco Tobacco & Rolling 30s,Umhlanga Tobacco,14,104,77,30s,50,117,1907.1,111.74,5587.0,,N,N,N,ACTIVE
2273,SKU002273,British American Tobacco SA Cigarettes 20s,British American Tobacco SA,14,103,77,20s,50,96,1017.6,104.33,5216.5,,N,N,N,ACTIVE
2274,SKU002274,British American Tobacco SA Cigarettes 30s,British American Tobacco SA,14,103,77,30s,50,97,1212.5,85.58,4279.0,,N,N,N,ACTIVE
2275,SKU002275,Philip Morris SA Cigarettes 20s,Philip Morris SA,14,103,78,20s,50,106,381.6,111.56,5578.0,,N,N,N,ACTIVE
2276,SKU002276,Philip Morris SA Cigarettes 20s,Philip Morris SA,14,103,78,20s,50,107,1819.0,97.23,4861.5,,N,N,N,ACTIVE
2277,SKU002277,Zulu Cigarettes Cigarettes 20s,Zulu Cigarettes,14,103,77,20s,50,120,1524.0,87.88,4394.0,,N,N,N,ACTIVE
2278,SKU002278,Ubuntu Cigarettes Cigarettes 20s,Ubuntu Cigarettes,14,103,77,20s,50,91,482.3,59.69,2984.5,,N,N,N,ACTIVE
2279,SKU002279,Philip Morris SA Cigarettes 20s,Philip Morris SA,14,103,78,20s,50,119,464.1,55.09,2754.5,,N,N,N,ACTIVE
2280,SKU002280,Philip Morris SA Cigarettes 30s,Philip Morris SA,14,103,78,30s,50,107,321.0,56.54,2827.0,,N,N,N,ACTIVE
2281,SKU002281,Philip Morris SA Tobacco & Rolling 20s,Philip Morris SA,14,104,78,20s,50,90,945.0,73.09,3654.5,,N,N,N,ACTIVE
2282,SKU002282,Classic Tobacco Tobacco & Rolling 20s,Classic Tobacco,14,104,77,20s,50,90,405.0,60.88,3044.0,,N,N,N,ACTIVE
2283,SKU002283,Philip Morris SA Cigarettes 30s,Philip Morris SA,14,103,78,30s,50,108,1944.0,56.8,2840.0,,N,N,N,ACTIVE
